track_name,latitude,longitude,color
AZT01: Huachuca Mtns,31.41029835000001,-110.32878399000003,#00AA00
AZT01: Huachuca Mtns,31.41036272,-110.32886982000002,#00AA00
AZT01: Huachuca Mtns,31.41034126,-110.3290844,#00AA00
AZT01: Huachuca Mtns,31.41038418,-110.32940625999998,#00AA00
AZT01: Huachuca Mtns,31.41034126,-110.32962084000002,#00AA00
AZT01: Huachuca Mtns,31.41034126,-110.32981396000002,#00AA00
AZT01: Huachuca Mtns,31.41036272,-110.32992124999998,#00AA00
AZT01: Huachuca Mtns,31.41042709,-110.33002852999999,#00AA00
AZT01: Huachuca Mtns,31.4107275,-110.33039330999998,#00AA00
AZT01: Huachuca Mtns,31.41111374,-110.33062934999998,#00AA00
AZT01: Huachuca Mtns,31.41132832,-110.33082246999999,#00AA00
AZT01: Huachuca Mtns,31.4114356,-110.33084393000001,#00AA00
AZT01: Huachuca Mtns,31.41160727,-110.33112288000001,#00AA00
AZT01: Huachuca Mtns,31.4118433,-110.33131599000001,#00AA00
AZT01: Huachuca Mtns,31.41197205,-110.33150911000001,#00AA00
AZT01: Huachuca Mtns,31.41205788,-110.33159494,#00AA00
AZT01: Huachuca Mtns,31.41216516,-110.33176660999999,#00AA00
AZT01: Huachuca Mtns,31.41222954,-110.33191681,#00AA00
AZT01: Huachuca Mtns,31.41231537,-110.33238888,#00AA00
AZT01: Huachuca Mtns,31.41227245,-110.33311844000002,#00AA00
AZT01: Huachuca Mtns,31.41229391,-110.33380507999999,#00AA00
AZT01: Huachuca Mtns,31.4124012,-110.33401965999997,#00AA00
AZT01: Huachuca Mtns,31.41250849,-110.33434153000002,#00AA00
AZT01: Huachuca Mtns,31.41265869,-110.33492088000003,#00AA00
AZT01: Huachuca Mtns,31.41272306,-110.33498526,#00AA00
AZT01: Huachuca Mtns,31.41287327,-110.33532858000001,#00AA00
AZT01: Huachuca Mtns,31.41304493,-110.33552170000002,#00AA00
AZT01: Huachuca Mtns,31.41338825,-110.33599377000002,#00AA00
AZT01: Huachuca Mtns,31.41343117,-110.33618689000002,#00AA00
AZT01: Huachuca Mtns,31.41347408,-110.33620833999998,#00AA00
AZT01: Huachuca Mtns,31.41377449,-110.3366375,#00AA00
AZT01: Huachuca Mtns,31.41401052,-110.33685207000002,#00AA00
AZT01: Huachuca Mtns,31.41409636,-110.33704519000003,#00AA00
AZT01: Huachuca Mtns,31.41443968,-110.33730268,#00AA00
AZT01: Huachuca Mtns,31.41454697,-110.33734559999999,#00AA00
AZT01: Huachuca Mtns,31.41476154,-110.33734559999999,#00AA00
AZT01: Huachuca Mtns,31.41501904,-110.33751726000003,#00AA00
AZT01: Huachuca Mtns,31.41542673,-110.33747434999998,#00AA00
